announcement_year,announcement_phase,complex_name,district,housing_type,supply_target,supply_type,cutline_rank,cutline_score,tie_breaker,tie_breaker_value,review_stage
2024.0,1차,이든채(서울리츠1호),강동구,39,고령자,일반,,,추첨,,서류
2024.0,1차,아크로타워스퀘어(영등포1-4)_서울리츠2호,영등포구,26,청년,우선,1.0,6.0,추첨,,서류
2024.0,1차,아크로타워스퀘어(영등포1-4)_서울리츠2호,영등포구,26,청년,일반,1.0,,추첨,,서류
2024.0,1차,용산센트럴파크 해링턴스퀘어(국제4)_서울리츠2호,용산구,40,신혼부부,우선,1.0,6.0,전입일자,2023.05.26,서류
2024.0,1차,용산센트럴파크 해링턴스퀘어(국제4)_서울리츠2호,용산구,40,신혼부부,일반,1.0,,추첨,,서류
2024.0,1차,용산센트럴파크 해링턴스퀘어(국제4)_서울리츠2호,용산구,40,고령자,우선,2.0,3.0,전입일자,2022.02.22,서류
2024.0,1차,용산센트럴파크 해링턴스퀘어(국제4)_서울리츠2호,용산구,40,고령자,일반,,,추첨,,서류
2024.0,1차,백련산SK VIEW IPARK (응암10)_서울리츠2호,은평구,36,고령자,일반,,,추첨,,서류
2024.0,1차,백련산SK VIEW IPARK (응암10)_서울리츠2호,은평구,40,신혼부부,일반,1.0,,추첨,,서류
2024.0,1차,백련산해모로 (응암11)_서울리츠2호,은평구,43,신혼부부,일반,1.0,,추첨,,서류
2024.0,1차,DMC롯데캐슬더퍼스트 (수색4)_서울리츠2호,은평구,49,신혼부부,일반,1.0,,추첨,,서류
2024.0,1차,DMC롯데캐슬더퍼스트 (수색4)_서울리츠2호,은평구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,1차,DMC SK뷰(수색9)_서울리츠2호,은평구,38,고령자,일반,,,추첨,,서류
2024.0,1차,힐스테이트녹번(녹번1-1)_서울리츠2호,은평구,40,신혼부부,일반,1.0,,추첨,,서류
2024.0,1차,힐스테이트녹번(녹번1-1)_서울리츠2호,은평구,39,고령자,일반,,,추첨,,서류
2024.0,1차,힐스테이트녹번역 (응암1)_서울리츠2호,은평구,39,신혼부부,우선,1.0,6.0,전입일자,1994.01.26,서류
2024.0,1차,힐스테이트녹번역 (응암1)_서울리츠2호,은평구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,유어스빌리지(시흥동 108-3),금천구,25,대학생,우선,,,,,서류
2024.0,2차,유어스빌리지(시흥동 108-3),금천구,25,대학생,일반,1.0,,추첨,,서류
2024.0,2차,유어스빌리지(시흥동 108-3),금천구,35,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,유어스빌리지(시흥동 108-3),금천구,35,청년,일반,,,,,서류
2024.0,2차,휘경자이디센시아(휘경3),동대문구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,휘경자이디센시아(휘경3),동대문구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,휘경자이디센시아(휘경3),동대문구,39,신혼부부,우선,1.0,6.0,전입일자,2021.08.17,서류
2024.0,2차,휘경자이디센시아(휘경3),동대문구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,휘경자이디센시아(휘경3),동대문구,39,주거급여수급자,우선,1.0,3.0,전입일자,1995.05.16,서류
2024.0,2차,휘경자이디센시아(휘경3),동대문구,39,주거급여수급자,일반,,,추첨,,서류
2024.0,2차,힐스테이트 청량리 메트로폴,동대문구,26,대학생,우선,1.0,3.0,추첨,,서류
2024.0,2차,힐스테이트 청량리 메트로폴,동대문구,26,대학생,일반,1.0,,추첨,,서류
2024.0,2차,힐스테이트 청량리 메트로폴,동대문구,26,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,힐스테이트 청량리 메트로폴,동대문구,26,청년,일반,1.0,,추첨,,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,39,고령자,우선,1.0,5.0,전입일자,2021.08.08,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,39,고령자,일반,,,추첨,,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,39,주거급여수급자,우선,1.0,5.0,전입일자,2020.02.13,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,39,주거급여수급자,일반,,,추첨,,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,49,신혼부부,우선,1.0,6.0,전입일자,2008.12.01,서류
2024.0,2차,서대문센트럴아이파크(홍은13)_서울리츠2호,서대문구,49,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,39,고령자,우선,2.0,4.0,전입일자,1968.10.20,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,39,고령자,일반,,,추첨,,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,39,주거급여수급자,우선,1.0,2.0,전입일자,2021.09.06,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,39,주거급여수급자,일반,,,추첨,,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,49,신혼부부,우선,1.0,6.0,전입일자,2020.04.24,서류
2024.0,2차,장위자이레디언트(장위4)_서울리츠2호,성북구,49,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,래미안개포루체하임,강남구,59,신혼부부,예비자,1.0,,추첨,,서류
2024.0,2차,디에이치 아너힐즈,강남구,49,신혼부부,우선,1.0,6.0,전입일자,2004.01.24,서류
2024.0,2차,디에이치 아너힐즈,강남구,49,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,디에이치자이 개포,강남구,41,신혼부부,우선,1.0,6.0,전입일자,1999.08.20,서류
2024.0,2차,디에이치자이 개포,강남구,41,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,디에이치자이 개포,강남구,41,고령자,우선,1.0,6.0,전입일자,2022.11.22,서류
2024.0,2차,디에이치자이 개포,강남구,41,고령자,일반,,,추첨,,서류
2024.0,2차,강동 리엔파크 11단지,강동구,36,청년,예비자,1.0,,추첨,,서류
2024.0,2차,강동 리엔파크 14단지,강동구,29S,고령자,우선,1.0,5.0,전입일자,2023.09.05,서류
2024.0,2차,강동 리엔파크 14단지,강동구,29S,고령자,일반,,,추첨,,서류
2024.0,2차,고덕 그라시움,강동구,59,신혼부부,우선,1.0,6.0,전입일자,1986.03.23,서류
2024.0,2차,고덕 그라시움,강동구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,e편한세상강동에코포레,강동구,59,신혼부부,예비자,1.0,,추첨,,서류
2024.0,2차,고덕자이,강동구,52,신혼부부,예비자,1.0,,추첨,,서류
2024.0,2차,푸르내(서울리츠1호),강동구,28S,고령자,예비자,,,전원합격,,서류
2024.0,2차,초행지봉-미아-2(미아동 791-1614),강북구,29,대학생,예비자,1.0,,추첨,,서류
2024.0,2차,초행지봉-미아(미아동 159-29),강북구,21,대학생,예비자,1.0,,추첨,,서류
2024.0,2차,초행지봉-미아-3(미아동 791-1960),강북구,53,신혼부부,예비자,1.0,,,,서류
2024.0,2차,초행지봉-수유,강북구,20,대학생,예비자,2.0,,,,서류
2024.0,2차,꿈의숲 효성해링턴플레이스,강서구,46,고령자,예비자,,,추첨,,서류
2024.0,2차,가양동 1457-1 모듈러 행복주택,강서구,34,고령자,예비자,,,추첨,,서류
2024.0,2차,방화동 행복주택,강서구,44,신혼부부,우선,1.0,6.0,전입일자,1997.05.30,서류
2024.0,2차,방화동 행복주택,강서구,44,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,e편한세상 염창,관악구,51,신혼부부,예비자,1.0,,추첨,,서류
2024.0,2차,e편한세상 서울대입구_재건축,관악구,59,신혼부부,예비자,1.0,,추첨,,서류
2024.0,2차,e편한세상 서울대입구_재건축,관악구,50,신혼부부,예비자,1.0,,추첨,,서류
2024.0,2차,e편한세상서울대입구(봉천12-2)_서울리츠2호,관악구,30,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,e편한세상서울대입구(봉천12-2)_서울리츠2호,관악구,30,청년,일반,1.0,,추첨,,서류
2024.0,2차,건대프라하임3차(화양동 94-9),광진구,38,청년,예비자,1.0,,추첨,,서류
2024.0,2차,천왕연지마을 2,구로구,40,고령자,우선,1.0,7.0,전입일자,2016.04.20,서류
2024.0,2차,천왕연지마을 2,구로구,40,고령자,일반,,,추첨,,서류
2024.0,2차,천왕이펜하우스8단지(천왕지구 8단지),구로구,36S,고령자,일반,,,전원합격,,서류
2024.0,2차,천왕이펜하우스8단지(천왕지구 8단지),구로구,36,주거급여수급자,일반,,,추첨,,서류
2024.0,2차,항동 하버라인 지구(행복주택),구로구,29S,고령자,우선,1.0,3.0,전입일자,2022.08.09,서류
2024.0,2차,항동 하버라인 지구(행복주택),구로구,29S,고령자,일반,,,추첨,,서류
2024.0,2차,항동 하버라인 지구(행복주택),구로구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,항동 하버라인 지구(행복주택),구로구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,항동 하버라인 지구(행복주택),구로구,39,신혼부부,우선,1.0,6.0,전입일자,2023.12.11,서류
2024.0,2차,항동 하버라인 지구(행복주택),구로구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,숲에리움(오류1동 청신호),노원구,17,대학생,일반,1.0,,추첨,,서류
2024.0,2차,수락리버타운,노원구,21,고령자,일반,2.0,5.0,전입일자,1983.06.29,서류
2024.0,2차,수락리버타운,노원구,21,고령자,일반,,,추첨,,서류
2024.0,2차,인덕아이파크,노원구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,태릉해링턴플레이스,노원구,49,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,초행지봉-쌍문,도봉구,20,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,초행지봉-쌍문,도봉구,20,청년,일반,1.0,,추첨,,서류
2024.0,2차,초행지봉-쌍문,도봉구,22,청년,일반,1.0,,,,서류
2024.0,2차,휘경 SK VIEW아파트,동대문구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,답십리파크자이(답십리14)_서울리츠2호,동대문구,33,청년,일반,1.0,,추첨,,서류
2024.0,2차,래미안 로이파크,동작구,59,신혼부부,우선,1.0,6.0,전입일자,1989.12.22,서류
2024.0,2차,래미안 로이파크,동작구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,보라매자이,동작구,36,청년,일반,1.0,,추첨,,서류
2024.0,2차,학수복합(서울리츠2호),동작구,20,청년,일반,1.0,,추첨,,서류
2024.0,2차,에듀포레(흑석8)_서울리츠2호,동작구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,공덕동 크로시티,동작구,17S,고령자,일반,,,추첨,,서류
2024.0,2차,공덕SK리더스뷰_2단지,마포구,40,신혼부부,우선,1.0,6.0,전입일자,1995.12.20,서류
2024.0,2차,공덕SK리더스뷰_2단지,마포구,40,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,마포더클래시,마포구,32,청년,일반,1.0,,추첨,,서류
2024.0,2차,마포더클래시,마포구,54,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,맹그로브신촌(노고산동 56-74),마포구,30,대학생,일반,1.0,,추첨,,서류
2024.0,2차,마포그랑자이(대흥2)_서울리츠2호,마포구,39,신혼부부,우선,1.0,6.0,전입일자,2017.09.15,서류
2024.0,2차,마포그랑자이(대흥2)_서울리츠2호,마포구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,초행지봉-연희(연희동 136-21),서대문구,24,대학생,일반,1.0,,추첨,,서류
2024.0,2차,연희파크 푸르지오,서대문구,59,신혼부부,우선,1.0,6.0,전입일자,1994.06.16,서류
2024.0,2차,연희파크 푸르지오,서대문구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,e편한세상신촌(북아현1-3)_서울리츠2호,서대문구,32,청년,일반,1.0,,추첨,,서류
2024.0,2차,래미안루센티아(가재울5)_서울리츠2호,서대문구,34,청년,일반,1.0,,추첨,,서류
2024.0,2차,서초선포레,서초구,21,청년,일반,1.0,,추첨,,서류
2024.0,2차,서초선포레,서초구,29,주거급여수급자,일반,,,추첨,,서류
2024.0,2차,래미안원베일리,서초구,46,신혼부부,우선,1.0,6.0,전입일자,1995.12.20,서류
2024.0,2차,래미안원베일리,서초구,46,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,신반포르엘,서초구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,서울숲리버뷰자이(행당6)_서울리츠2호,성동구,36,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,서울숲리버뷰자이(행당6)_서울리츠2호,성동구,36,청년,일반,1.0,,추첨,,서류
2024.0,2차,정릉 하늘마루,성북구,26S,고령자,우선,1.0,3.0,전입일자,2021.12.03,서류
2024.0,2차,정릉 하늘마루,성북구,26S,고령자,일반,,,전원합격,,서류
2024.0,2차,정릉 하늘마루,성북구,36,청년,일반,3.0,,,,서류
2024.0,2차,정릉 하늘마루,성북구,22,대학생,우선,1.0,3.0,추첨,,서류
2024.0,2차,정릉 하늘마루,성북구,22,대학생,일반,1.0,,추첨,,서류
2024.0,2차,초행지봉-정릉,성북구,20,대학생,일반,1.0,,추첨,,서류
2024.0,2차,DH팰리스타워(보문동 7가 139-1),성북구,59,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,보문파크뷰자이(보문3)_서울리츠2호,성북구,29,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,보문파크뷰자이(보문3)_서울리츠2호,성북구,29,청년,일반,1.0,,추첨,,서류
2024.0,2차,꿈의숲코오롱하늘채(장위2)_서울리츠2호,성북구,32,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,꿈의숲코오롱하늘채(장위2)_서울리츠2호,성북구,32,청년,일반,1.0,,추첨,,서류
2024.0,2차,래미안아트리치(석관2)_서울리츠2호,성북구,39,고령자,일반,,,전원합격,,서류
2024.0,2차,포레카운티(장위1)_서울리츠2호,성북구,39,신혼부부,우선,2.0,4.0,전입일자,2024.04.30,서류
2024.0,2차,포레카운티(장위1)_서울리츠2호,성북구,39,신혼부부,일반,1.0,,,,서류
2024.0,2차,래미안장위퍼스트하이(장위5)_서울리츠2호,성북구,36,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,래미안장위퍼스트하이(장위5)_서울리츠2호,성북구,36,청년,일반,1.0,,추첨,,서류
2024.0,2차,보문리슈빌하우트(보문2)_서울리츠2호,성북구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,거여 리본타운,송파구,39,신혼부부,우선,1.0,6.0,전입일자,1995.06.09,서류
2024.0,2차,거여 리본타운,송파구,39,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,송파파크데일 3,송파구,21,청년,일반,1.0,,추첨,,서류
2024.0,2차,송파헬리오시티,송파구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,송파헬리오시티,송파구,49,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,풍납동269-28 행복주택(서울리츠2호),송파구,18,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,풍납동269-28 행복주택(서울리츠2호),송파구,18,청년,일반,1.0,,추첨,,서류
2024.0,2차,신정 파크샤인,양천구,41,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,신정 파크샤인,양천구,26S,고령자,일반,,,전원합격,,서류
2024.0,2차,신길센트럴아이파크(신길14구역)_서울리츠2호,영등포구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,신길센트럴아이파크(신길14구역)_서울리츠2호,영등포구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,보라매 SK뷰(신길5)_서울리츠2호,영등포구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,용산롯데캐슬센터포레(효창5)_서울리츠2호,용산구,38,청년,일반,1.0,,추첨,,서류
2024.0,2차,용산센트럴파크_해링턴스퀘어(국제4)_서울리츠2호,용산구,40,신혼부부,우선,2.0,6.0,전입일자,2010.08.24,서류
2024.0,2차,용산센트럴파크_해링턴스퀘어(국제4)_서울리츠2호,용산구,40,신혼부부,일반,1.0,,,,서류
2024.0,2차,효창파크뷰데시앙(효창6)_서울리츠2호,용산구,45,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,은뜨락(서울리츠1호),은평구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,은뜨락(서울리츠1호),은평구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,은뜨락(서울리츠1호),은평구,44,신혼부부,우선,1.0,6.0,전입일자,1991.12.18,서류
2024.0,2차,은뜨락(서울리츠1호),은평구,44,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,은뜨락(서울리츠1호),은평구,39S,고령자,일반,,,추첨,,서류
2024.0,2차,이룸채(서울리츠1호),은평구,23,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,이룸채(서울리츠1호),은평구,23,청년,일반,1.0,,추첨,,서류
2024.0,2차,래미안베라힐즈(녹번1-2)_서울리츠2호,은평구,38,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,래미안베라힐즈(녹번1-2)_서울리츠2호,은평구,38,청년,일반,1.0,,추첨,,서류
2024.0,2차,백련산해모로(응암11)_서울리츠2호,은평구,39,고령자,우선,1.0,5.0,전입일자,2010.08.13,서류
2024.0,2차,백련산해모로(응암11)_서울리츠2호,은평구,39,고령자,일반,,,추첨,,서류
2024.0,2차,힐스테이트녹번역(응암1)_서울리츠2호,은평구,41,신혼부부,우선,1.0,6.0,전입일자,1995.06.29,서류
2024.0,2차,힐스테이트녹번역(응암1)_서울리츠2호,은평구,41,신혼부부,일반,1.0,,추첨,,서류
2024.0,2차,DMC센트럴자이(증산2)_서울리츠2호,은평구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,경희궁자이(돈의문1)_서울리츠2호,종로구,39,청년,우선,1.0,6.0,추첨,,서류
2024.0,2차,경희궁자이(돈의문1)_서울리츠2호,종로구,39,청년,일반,1.0,,추첨,,서류
2024.0,2차,경희궁자이(돈의문1)_서울리츠2호,종로구,39,신혼부부,우선,2.0,6.0,전입일자,1996.12.13,서류
2024.0,2차,경희궁자이(돈의문1)_서울리츠2호,종로구,39,신혼부부,일반,1.0,,,,서류
2024.0,2차,서울역 센트럴자이(만리2)_서울리츠2호,중구,39,청년,우선,1.0,6.0,추첨,,서류
